id,ref,phases,expmeth,solvent,property,property_type,V1,V2,V3,V4,dV4,dV3,temperature,pressure,mole_fraction,gamma,cmp1_id,cmp1_name,cmp1_formula,cmp1_smiles,cmp1_smiles_error,cmp1_sample,cmp1_mw,cmp2_id,cmp2_name,cmp2_formula,cmp2_smiles,cmp2_smiles_error,cmp2_sample,cmp2_mw
IFTCI,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.5,101.3,0.0,1.85,0.16,,328.5,101.3,0.0,1.85,,,,,,,,,,,,,,
IFTCI,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",337.5,101.3,0.0,1.64,0.14,,337.5,101.3,0.0,1.64,,,,,,,,,,,,,,
IFTCI,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",347.7,101.3,0.0,1.41,0.12,,347.7,101.3,0.0,1.41,,,,,,,,,,,,,,
JgIiO,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",307.8,101.3,0.0,9.11,0.79,,307.8,101.3,0.0,9.11,,,,,,,,,,,,,,
JgIiO,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",317.6,101.3,0.0,6.63,0.58,,317.6,101.3,0.0,6.63,,,,,,,,,,,,,,
JgIiO,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.2,101.3,0.0,5.12,0.44,,328.2,101.3,0.0,5.12,,,,,,,,,,,,,,
JgIiO,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.5,101.3,0.0,4.02,0.35,,338.5,101.3,0.0,4.02,,,,,,,,,,,,,,
JgIiO,"{'full': 'Yan, P.-F.; Yang, M.; Li, C.-P.; Liu, X.-M.; Tan, Z.-C.; Welz-Biermann, U. (2010) Fluid Phase Equilib. 298(2), 287-292.', 'title': 'Gas-liquid chromatography measurements of activity coefficients at infinite dilution of hydrocarbons and alkanols in 1-alkyl-3-methylimidazolium bis(oxalato)borate'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",347.7,101.3,0.0,3.23,0.28,,347.7,101.3,0.0,3.23,,,,,,,,,,,,,,
hvmrQ,"{'full': 'Zhang, Miao; Ge, Ming-Lan; Jiao, Yu-Hai; Mu, Zhao; Huang, Rui; He, Zhuang-Zhuang (2019) J. Chem. Thermodyn. 129, 92-98.', 'title': 'Determination of the thermodynamic parameters of ionic liquid 1-propyl-3-methylimidazolium bromide by gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,0.0,101.325,119.0,13.0,,323.15,101.325,0.0,119.0,,,,,,,,,,,,,,
hvmrQ,"{'full': 'Zhang, Miao; Ge, Ming-Lan; Jiao, Yu-Hai; Mu, Zhao; Huang, Rui; He, Zhuang-Zhuang (2019) J. Chem. Thermodyn. 129, 92-98.', 'title': 'Determination of the thermodynamic parameters of ionic liquid 1-propyl-3-methylimidazolium bromide by gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,0.0,101.325,115.0,12.0,,333.15,101.325,0.0,115.0,,,,,,,,,,,,,,
hvmrQ,"{'full': 'Zhang, Miao; Ge, Ming-Lan; Jiao, Yu-Hai; Mu, Zhao; Huang, Rui; He, Zhuang-Zhuang (2019) J. Chem. Thermodyn. 129, 92-98.', 'title': 'Determination of the thermodynamic parameters of ionic liquid 1-propyl-3-methylimidazolium bromide by gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",343.15,0.0,101.325,110.0,12.0,,343.15,101.325,0.0,110.0,,,,,,,,,,,,,,
hvmrQ,"{'full': 'Zhang, Miao; Ge, Ming-Lan; Jiao, Yu-Hai; Mu, Zhao; Huang, Rui; He, Zhuang-Zhuang (2019) J. Chem. Thermodyn. 129, 92-98.', 'title': 'Determination of the thermodynamic parameters of ionic liquid 1-propyl-3-methylimidazolium bromide by gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",353.15,0.0,101.325,106.0,11.0,,353.15,101.325,0.0,106.0,,,,,,,,,,,,,,
hvmrQ,"{'full': 'Zhang, Miao; Ge, Ming-Lan; Jiao, Yu-Hai; Mu, Zhao; Huang, Rui; He, Zhuang-Zhuang (2019) J. Chem. Thermodyn. 129, 92-98.', 'title': 'Determination of the thermodynamic parameters of ionic liquid 1-propyl-3-methylimidazolium bromide by gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",363.15,0.0,101.325,103.0,11.0,,363.15,101.325,0.0,103.0,,,,,,,,,,,,,,
RSNPT,"{'full': 'Ayad, A.; Mutelet, F.; Abumandour, E.-S.; Negadi, A. (2015) J. Chem. Thermodyn. 86, 116-122.', 'title': 'Activity coefficients at infinite dilution of organic solutes in methylphosphonate based ionic liquids using gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,101.33,0.0,3.41,0.23,,313.15,101.33,0.0,3.41,,,,,,,,,,,,,,
RSNPT,"{'full': 'Ayad, A.; Mutelet, F.; Abumandour, E.-S.; Negadi, A. (2015) J. Chem. Thermodyn. 86, 116-122.', 'title': 'Activity coefficients at infinite dilution of organic solutes in methylphosphonate based ionic liquids using gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,101.33,0.0,3.35,0.23,,323.15,101.33,0.0,3.35,,,,,,,,,,,,,,
RSNPT,"{'full': 'Ayad, A.; Mutelet, F.; Abumandour, E.-S.; Negadi, A. (2015) J. Chem. Thermodyn. 86, 116-122.', 'title': 'Activity coefficients at infinite dilution of organic solutes in methylphosphonate based ionic liquids using gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,101.33,0.0,3.29,0.22,,333.15,101.33,0.0,3.29,,,,,,,,,,,,,,
RSNPT,"{'full': 'Ayad, A.; Mutelet, F.; Abumandour, E.-S.; Negadi, A. (2015) J. Chem. Thermodyn. 86, 116-122.', 'title': 'Activity coefficients at infinite dilution of organic solutes in methylphosphonate based ionic liquids using gas-liquid chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",343.15,101.33,0.0,3.29,0.22,,343.15,101.33,0.0,3.29,,,,,,,,,,,,,,
PNZVj,"{'full': 'Domanska, U.; Krolikowski, M. (2010) J. Chem. Eng. Data 55(11), 4817-4822.', 'title': 'Determination of Activity Coefficients at Infinite Dilution of 35 Solutes in the Ionic Liquid, 1-Butyl-3-methylimidazolium Tosylate, Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.2,101.0,0.0,0.359,0.033,,338.2,101.0,0.0,0.359,,,,,,,,,,,,,,
PNZVj,"{'full': 'Domanska, U.; Krolikowski, M. (2010) J. Chem. Eng. Data 55(11), 4817-4822.', 'title': 'Determination of Activity Coefficients at Infinite Dilution of 35 Solutes in the Ionic Liquid, 1-Butyl-3-methylimidazolium Tosylate, Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.2,101.0,0.0,0.357,0.033,,348.2,101.0,0.0,0.357,,,,,,,,,,,,,,
PNZVj,"{'full': 'Domanska, U.; Krolikowski, M. (2010) J. Chem. Eng. Data 55(11), 4817-4822.', 'title': 'Determination of Activity Coefficients at Infinite Dilution of 35 Solutes in the Ionic Liquid, 1-Butyl-3-methylimidazolium Tosylate, Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.2,101.0,0.0,0.358,0.033,,358.2,101.0,0.0,0.358,,,,,,,,,,,,,,
PNZVj,"{'full': 'Domanska, U.; Krolikowski, M. (2010) J. Chem. Eng. Data 55(11), 4817-4822.', 'title': 'Determination of Activity Coefficients at Infinite Dilution of 35 Solutes in the Ionic Liquid, 1-Butyl-3-methylimidazolium Tosylate, Using Gas-Liquid Chromatography'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.2,101.0,0.0,0.358,0.033,,368.2,101.0,0.0,0.358,,,,,,,,,,,,,,
pasAE,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,101.0,0.0,1.53,0.1,,323.15,101.0,0.0,1.53,,,,,,,,,,,,,,
pasAE,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",353.15,101.0,0.0,1.3,0.08,,353.15,101.0,0.0,1.3,,,,,,,,,,,,,,
pasAE,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",373.15,101.0,0.0,1.06,0.07,,373.15,101.0,0.0,1.06,,,,,,,,,,,,,,
pasAE,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",393.15,101.0,0.0,0.87,0.06,,393.15,101.0,0.0,0.87,,,,,,,,,,,,,,
CnnXp,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,101.0,0.0,1.32,0.09,,323.15,101.0,0.0,1.32,,,,,,,,,,,,,,
CnnXp,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,101.0,0.0,1.16,0.07,,333.15,101.0,0.0,1.16,,,,,,,,,,,,,,
CnnXp,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",353.15,101.0,0.0,1.0,0.06,,353.15,101.0,0.0,1.0,,,,,,,,,,,,,,
CnnXp,"{'full': 'Kozlova, S. A.; Verevkin, S. P.; Heintz, A. (2009) J. Chem. Eng. Data 54(5), 1524-1528.', 'title': 'Paramagnetic Ionic Liquid 1-Butyl-3-methylimidazolium  Tetrabromidocobaltate(II): Activity Coefficients at Infinite Dilution of Organic  Solutes and Crystal Structure'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",373.15,101.0,0.0,0.8,0.05,,373.15,101.0,0.0,0.8,,,,,,,,,,,,,,
KIedA,"{'full': 'Krolikowski, Marek; Krolikowska, Marta; Wieckowski, Mikolaj; Pilowski, Adam (2020) J. Chem. Thermodyn. 147, 106117.', 'title': 'The influence of the ionic liquids functionalization on interaction in binary systems with organic solutes and water - Thermodynamic data of activity coefficients at infinite dilution'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,0.0,101.325,17.4,1.8,,328.15,101.325,0.0,17.4,,,,,,,,,,,,,,
KIedA,"{'full': 'Krolikowski, Marek; Krolikowska, Marta; Wieckowski, Mikolaj; Pilowski, Adam (2020) J. Chem. Thermodyn. 147, 106117.', 'title': 'The influence of the ionic liquids functionalization on interaction in binary systems with organic solutes and water - Thermodynamic data of activity coefficients at infinite dilution'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,0.0,101.325,16.7,1.8,,338.15,101.325,0.0,16.7,,,,,,,,,,,,,,
KIedA,"{'full': 'Krolikowski, Marek; Krolikowska, Marta; Wieckowski, Mikolaj; Pilowski, Adam (2020) J. Chem. Thermodyn. 147, 106117.', 'title': 'The influence of the ionic liquids functionalization on interaction in binary systems with organic solutes and water - Thermodynamic data of activity coefficients at infinite dilution'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",348.15,0.0,101.325,15.9,1.7,,348.15,101.325,0.0,15.9,,,,,,,,,,,,,,
KIedA,"{'full': 'Krolikowski, Marek; Krolikowska, Marta; Wieckowski, Mikolaj; Pilowski, Adam (2020) J. Chem. Thermodyn. 147, 106117.', 'title': 'The influence of the ionic liquids functionalization on interaction in binary systems with organic solutes and water - Thermodynamic data of activity coefficients at infinite dilution'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,0.0,101.325,15.6,1.6,,358.15,101.325,0.0,15.6,,,,,,,,,,,,,,
NOmSS,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",293.15,0.0,,10.7,,0.5,293.15,,0.0,10.7,,,,,,,,,,,,,,
NOmSS,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",303.15,0.0,,10.1,,0.5,303.15,,0.0,10.1,,,,,,,,,,,,,,
NOmSS,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,0.0,,9.6,,0.48,313.15,,0.0,9.6,,,,,,,,,,,,,,
NOmSS,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,0.0,,9.1,,0.46,323.15,,0.0,9.1,,,,,,,,,,,,,,
tJOMs,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",293.15,0.0,,11.2,,0.6,293.15,,0.0,11.2,,,,,,,,,,,,,,
tJOMs,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",303.15,0.0,,10.7,,0.5,303.15,,0.0,10.7,,,,,,,,,,,,,,
tJOMs,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,0.0,,10.2,,0.5,313.15,,0.0,10.2,,,,,,,,,,,,,,
tJOMs,"{'full': 'Krummen, M.; Wasserscheid, P.; Gmehling, J. (2002) J. Chem. Eng. Data 47(6), 1411-1417.', 'title': 'Measurement of Activity Coefficients at Infinite Dilution in Ionic Liquids Using the Dilutor Technique'}","['Liquid', 'Gas']",dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,0.0,,9.81,,0.49,323.15,,0.0,9.81,,,,,,,,,,,,,,
PShvX,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Laskowska, M.; Krolikowski, M.; Naidoo, P. (2008) J. Chem. Thermodyn. 40(8), 1243-1247.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes in the ionic liquid trihexyltetradecylphosphonium-bis-(2,4,4-trimethylpentyl)- phosphinate using g.l.c. at T = (303.15, 308.15, 313.15, and 318.15) K'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",303.15,0.0,,0.33,,0.04,303.15,,0.0,0.33,,,,,,,,,,,,,,
PShvX,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Laskowska, M.; Krolikowski, M.; Naidoo, P. (2008) J. Chem. Thermodyn. 40(8), 1243-1247.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes in the ionic liquid trihexyltetradecylphosphonium-bis-(2,4,4-trimethylpentyl)- phosphinate using g.l.c. at T = (303.15, 308.15, 313.15, and 318.15) K'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",308.15,0.0,,0.35,,0.04,308.15,,0.0,0.35,,,,,,,,,,,,,,
PShvX,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Laskowska, M.; Krolikowski, M.; Naidoo, P. (2008) J. Chem. Thermodyn. 40(8), 1243-1247.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes in the ionic liquid trihexyltetradecylphosphonium-bis-(2,4,4-trimethylpentyl)- phosphinate using g.l.c. at T = (303.15, 308.15, 313.15, and 318.15) K'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,0.0,,0.39,,0.04,313.15,,0.0,0.39,,,,,,,,,,,,,,
PShvX,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Laskowska, M.; Krolikowski, M.; Naidoo, P. (2008) J. Chem. Thermodyn. 40(8), 1243-1247.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes in the ionic liquid trihexyltetradecylphosphonium-bis-(2,4,4-trimethylpentyl)- phosphinate using g.l.c. at T = (303.15, 308.15, 313.15, and 318.15) K'}","['Liquid', 'Gas']",Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",318.15,0.0,,0.41,,0.04,318.15,,0.0,0.41,,,,,,,,,,,,,,
MoUkM,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Krolikowski, M.; Laskowska, M.; Naidoo, P.; Domanska, U. (2009) Fluid Phase Equilib. 276(1), 31-36.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes  in the ionic liquid N-butyl-4-methylpyridinium tosylate using  GLC at T = (328.15, 333.15, 338.15, and 343.15)K'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",328.15,101.0,0.0,40.6,1.9,,328.15,101.0,0.0,40.6,,,,,,,,,,,,,,
MoUkM,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Krolikowski, M.; Laskowska, M.; Naidoo, P.; Domanska, U. (2009) Fluid Phase Equilib. 276(1), 31-36.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes  in the ionic liquid N-butyl-4-methylpyridinium tosylate using  GLC at T = (328.15, 333.15, 338.15, and 343.15)K'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,101.0,0.0,39.2,1.8,,333.15,101.0,0.0,39.2,,,,,,,,,,,,,,
MoUkM,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Krolikowski, M.; Laskowska, M.; Naidoo, P.; Domanska, U. (2009) Fluid Phase Equilib. 276(1), 31-36.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes  in the ionic liquid N-butyl-4-methylpyridinium tosylate using  GLC at T = (328.15, 333.15, 338.15, and 343.15)K'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",338.15,101.0,0.0,38.9,1.8,,338.15,101.0,0.0,38.9,,,,,,,,,,,,,,
MoUkM,"{'full': 'Letcher, T. M.; Ramjugernath, D.; Krolikowski, M.; Laskowska, M.; Naidoo, P.; Domanska, U. (2009) Fluid Phase Equilib. 276(1), 31-36.', 'title': 'Activity coefficients at infinite dilution measurements for organic solutes  in the ionic liquid N-butyl-4-methylpyridinium tosylate using  GLC at T = (328.15, 333.15, 338.15, and 343.15)K'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",343.15,101.0,0.0,38.0,1.8,,343.15,101.0,0.0,38.0,,,,,,,,,,,,,,
Upvlt,"{'full': 'Liebert, V.; Nebig, S.; Gmehling, J. (2008) Fluid Phase Equilib. 268(1-2), 14-20.', 'title': 'Experimental and predicted phase equilibria and excess properties  for systems with ionic liquids'}",['Liquid'],dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",303.15,101.0,0.0,0.67,0.05,,303.15,101.0,0.0,0.67,,,,,,,,,,,,,,
Upvlt,"{'full': 'Liebert, V.; Nebig, S.; Gmehling, J. (2008) Fluid Phase Equilib. 268(1-2), 14-20.', 'title': 'Experimental and predicted phase equilibria and excess properties  for systems with ionic liquids'}",['Liquid'],dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",313.15,101.0,0.0,0.73,0.05,,313.15,101.0,0.0,0.73,,,,,,,,,,,,,,
Upvlt,"{'full': 'Liebert, V.; Nebig, S.; Gmehling, J. (2008) Fluid Phase Equilib. 268(1-2), 14-20.', 'title': 'Experimental and predicted phase equilibria and excess properties  for systems with ionic liquids'}",['Liquid'],dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",323.15,101.0,0.0,0.8,0.05,,323.15,101.0,0.0,0.8,,,,,,,,,,,,,,
Upvlt,"{'full': 'Liebert, V.; Nebig, S.; Gmehling, J. (2008) Fluid Phase Equilib. 268(1-2), 14-20.', 'title': 'Experimental and predicted phase equilibria and excess properties  for systems with ionic liquids'}",['Liquid'],dilutor technique,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",333.15,101.0,0.0,0.86,0.06,,333.15,101.0,0.0,0.86,,,,,,,,,,,,,,
kjzzp,"{'full': 'Martins, M. A. R.; Coutinho, J. A. P.; Pinho, S. P.; Domanska, U. (2015) J. Chem. Thermodyn. 91, 194-203.', 'title': 'Measurements of activity coefficients at infinite dilution of organic solutes and water on polar imidazolium-based ionic liquids'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",358.15,101.0,0.0,11.63,0.79,,358.15,101.0,0.0,11.63,,,,,,,,,,,,,,
kjzzp,"{'full': 'Martins, M. A. R.; Coutinho, J. A. P.; Pinho, S. P.; Domanska, U. (2015) J. Chem. Thermodyn. 91, 194-203.', 'title': 'Measurements of activity coefficients at infinite dilution of organic solutes and water on polar imidazolium-based ionic liquids'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",368.15,101.0,0.0,12.3,0.84,,368.15,101.0,0.0,12.3,,,,,,,,,,,,,,
kjzzp,"{'full': 'Martins, M. A. R.; Coutinho, J. A. P.; Pinho, S. P.; Domanska, U. (2015) J. Chem. Thermodyn. 91, 194-203.', 'title': 'Measurements of activity coefficients at infinite dilution of organic solutes and water on polar imidazolium-based ionic liquids'}",['Liquid'],Chromatography,,Activity coefficient of component,"Activity, fugacity, and osmotic properties",378.15,101.0,0.0,12.74,0.87,,378.15,101.0,0.0,12.74,,,,,,,,,,,,,,
