ref_id_general_group,original_index_general_group,temperature_general_group,gamma_general_group,ref_id_group_0,original_index_group_0,temperature_group_0,gamma_group_0,ref_id_group_1,original_index_group_1,temperature_group_1,gamma_group_1,ref_id_group_2,original_index_group_2,temperature_group_2,gamma_group_2,ref_id_group_3,original_index_group_3,temperature_group_3,gamma_group_3,ref_id_group_4,original_index_group_4,temperature_group_4,gamma_group_4,ref_id_group_5,original_index_group_5,temperature_group_5,gamma_group_5,ref_id_seudo_group,original_index_seudo_group,temperature_seudo_group,gamma_seudo_group
"[117, 117, 117, 117, 117, 48, 48, 48, 48, 48, 196, 196, 196]","[32505, 32506, 32507, 32508, 32509, 33155, 33156, 33157, 33158, 33159, 48966, 48967, 48968]","[318.15, 323.15, 333.15, 343.15, 353.15, 308.15, 318.15, 328.15, 338.15, 348.15, 312.55, 322.45, 332.45]","[127.0, 122.0, 114.0, 107.0, 101.0, 79.6, 74.3, 68.7, 64.8, 60.6, 84.5, 74.2, 67.7]","[48, 48, 48, 48, 48]","[33155, 33156, 33157, 33158, 33159]","[308.15, 318.15, 328.15, 338.15, 348.15]","[79.6, 74.3, 68.7, 64.8, 60.6]","[196, 196, 196]","[48966, 48967, 48968]","[312.55, 322.45, 332.45]","[84.5, 74.2, 67.7]","[117, 117, 117, 117, 117]","[32505, 32506, 32507, 32508, 32509]","[318.15, 323.15, 333.15, 343.15, 353.15]","[127.0, 122.0, 114.0, 107.0, 101.0]",,,,,,,,,,,,,,,,
"[38, 38, 38, 38, 38, 38, 38, 96, 96, 96, 96, 96, 96]","[6111, 6112, 6113, 6114, 6115, 6116, 6117, 27286, 27287, 27288, 27289, 27290, 27291]","[353.0, 358.0, 363.0, 368.0, 373.0, 378.0, 383.0, 333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[3.17, 3.11, 3.09, 3.05, 3.02, 2.99, 2.96, 2.25, 2.28, 2.28, 2.28, 2.26, 2.16]","[96, 96, 96, 96, 96, 96]","[27286, 27287, 27288, 27289, 27290, 27291]","[333.15, 343.15, 353.15, 363.15, 373.15, 383.15]","[2.25, 2.28, 2.28, 2.28, 2.26, 2.16]","[38, 38, 38, 38, 38, 38, 38]","[6111, 6112, 6113, 6114, 6115, 6116, 6117]","[353.0, 358.0, 363.0, 368.0, 373.0, 378.0, 383.0]","[3.17, 3.11, 3.09, 3.05, 3.02, 2.99, 2.96]",,,,,,,,,,,,,,,,,,,,
"[99, 99, 99, 99, 99, 99, 103, 103, 103, 103, 103, 103]","[28384, 28385, 28386, 28387, 28388, 28389, 29974, 29975, 29976, 29977, 29978, 29979]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 313.1, 322.9, 333.1, 343.5, 353.3, 363.9]","[1.76, 1.84, 1.93, 2.01, 2.1, 2.18, 2.4, 2.48, 2.63, 2.55, 2.54, 2.51]","[99, 99, 99, 99, 99, 99]","[28384, 28385, 28386, 28387, 28388, 28389]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[1.76, 1.84, 1.93, 2.01, 2.1, 2.18]","[103, 103, 103, 103, 103, 103]","[29974, 29975, 29976, 29977, 29978, 29979]","[313.1, 322.9, 333.1, 343.5, 353.3, 363.9]","[2.4, 2.48, 2.63, 2.55, 2.54, 2.51]",,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118]","[3724, 3725, 3726, 3727, 3728, 3729, 3730, 32640, 32641, 32642, 32643, 32644]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15]","[0.938, 0.949, 0.958, 0.966, 0.976, 0.983, 0.992, 0.942, 0.947, 0.957, 0.967, 0.978]","[118, 118, 118, 118, 118]","[32640, 32641, 32642, 32643, 32644]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.942, 0.947, 0.957, 0.967, 0.978]","[22, 22, 22, 22, 22, 22, 22]","[3724, 3725, 3726, 3727, 3728, 3729, 3730]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[0.938, 0.949, 0.958, 0.966, 0.976, 0.983, 0.992]",,,,,,,,,,,,,,,,,,,,
"[4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3]","[198, 199, 200, 201, 202, 203, 204, 205, 41296, 41297, 41298, 41299]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15, 301.65, 312.15, 322.85, 333.35]","[2.39, 2.44, 1.87, 1.88, 1.49, 1.52, 1.3, 1.3, 2.46, 2.19, 1.9, 1.68]","[3, 3, 3, 3]","[41296, 41297, 41298, 41299]","[301.65, 312.15, 322.85, 333.35]","[2.46, 2.19, 1.9, 1.68]","[4, 4, 4, 4, 4, 4, 4, 4]","[198, 199, 200, 201, 202, 203, 204, 205]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15]","[2.39, 2.44, 1.87, 1.88, 1.49, 1.52, 1.3, 1.3]",,,,,,,,,,,,,,,,,,,,
"[4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3]","[190, 191, 192, 193, 194, 195, 196, 197, 41292, 41293, 41294, 41295]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15, 301.65, 312.15, 322.85, 333.35]","[2.03, 2.03, 1.65, 1.67, 1.37, 1.38, 1.2, 1.21, 2.14, 1.9, 1.66, 1.47]","[3, 3, 3, 3]","[41292, 41293, 41294, 41295]","[301.65, 312.15, 322.85, 333.35]","[2.14, 1.9, 1.66, 1.47]","[4, 4, 4, 4, 4, 4, 4, 4]","[190, 191, 192, 193, 194, 195, 196, 197]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15]","[2.03, 2.03, 1.65, 1.67, 1.37, 1.38, 1.2, 1.21]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[8152, 8153, 8154, 8155, 8156, 8157, 26572, 26573, 26574, 26575, 26576, 26577]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.63, 2.49, 2.36, 2.25, 2.15, 2.06, 2.37, 2.13, 1.97, 1.84, 1.73, 1.62]","[94, 94, 94, 94, 94, 94]","[26572, 26573, 26574, 26575, 26576, 26577]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.37, 2.13, 1.97, 1.84, 1.73, 1.62]","[47, 47, 47, 47, 47, 47]","[8152, 8153, 8154, 8155, 8156, 8157]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[2.63, 2.49, 2.36, 2.25, 2.15, 2.06]",,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 145, 145, 145, 145, 145]","[3689, 3690, 3691, 3692, 3693, 3694, 3695, 38990, 38991, 38992, 38993, 38994]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 303.5, 313.3, 323.3, 333.1, 342.8]","[8.66, 8.48, 8.31, 8.15, 7.99, 7.86, 7.73, 9.64, 9.42, 9.11, 8.84, 8.58]","[145, 145, 145, 145, 145]","[38990, 38991, 38992, 38993, 38994]","[303.5, 313.3, 323.3, 333.1, 342.8]","[9.64, 9.42, 9.11, 8.84, 8.58]","[22, 22, 22, 22, 22, 22, 22]","[3689, 3690, 3691, 3692, 3693, 3694, 3695]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[8.66, 8.48, 8.31, 8.15, 7.99, 7.86, 7.73]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7522, 7523, 7524, 7525, 7526, 7527, 26476, 26477, 26478, 26479, 26480, 26481]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[1.07, 1.14, 1.21, 1.28, 1.35, 1.42, 1.02, 1.05, 1.09, 1.13, 1.16, 1.18]","[94, 94, 94, 94, 94, 94]","[26476, 26477, 26478, 26479, 26480, 26481]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[1.02, 1.05, 1.09, 1.13, 1.16, 1.18]","[47, 47, 47, 47, 47, 47]","[7522, 7523, 7524, 7525, 7526, 7527]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[1.07, 1.14, 1.21, 1.28, 1.35, 1.42]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[8158, 8159, 8160, 8161, 8162, 8163, 26584, 26585, 26586, 26587, 26588, 26589]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.63, 3.4, 3.2, 3.02, 2.87, 2.73, 3.25, 2.89, 2.66, 2.46, 2.29, 2.13]","[94, 94, 94, 94, 94, 94]","[26584, 26585, 26586, 26587, 26588, 26589]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.25, 2.89, 2.66, 2.46, 2.29, 2.13]","[47, 47, 47, 47, 47, 47]","[8158, 8159, 8160, 8161, 8162, 8163]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[3.63, 3.4, 3.2, 3.02, 2.87, 2.73]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7552, 7553, 7554, 7555, 7556, 7557, 26482, 26483, 26484, 26485, 26486, 26487]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[1.49, 1.59, 1.68, 1.78, 1.88, 1.97, 1.42, 1.48, 1.53, 1.59, 1.64, 1.66]","[94, 94, 94, 94, 94, 94]","[26482, 26483, 26484, 26485, 26486, 26487]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[1.42, 1.48, 1.53, 1.59, 1.64, 1.66]","[47, 47, 47, 47, 47, 47]","[7552, 7553, 7554, 7555, 7556, 7557]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[1.49, 1.59, 1.68, 1.78, 1.88, 1.97]",,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 145, 145, 145, 145, 145]","[3717, 3718, 3719, 3720, 3721, 3722, 3723, 39010, 39011, 39012, 39013, 39014]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 303.6, 313.3, 323.2, 333.2, 343.1]","[2.17, 2.18, 2.2, 2.21, 2.22, 2.24, 2.25, 2.49, 2.53, 2.58, 2.56, 2.54]","[145, 145, 145, 145, 145]","[39010, 39011, 39012, 39013, 39014]","[303.6, 313.3, 323.2, 333.2, 343.1]","[2.49, 2.53, 2.58, 2.56, 2.54]","[22, 22, 22, 22, 22, 22, 22]","[3717, 3718, 3719, 3720, 3721, 3722, 3723]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[2.17, 2.18, 2.2, 2.21, 2.22, 2.24, 2.25]",,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118]","[3731, 3732, 3733, 3734, 3735, 3736, 3737, 32700, 32701, 32702, 32703, 32704]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15]","[0.686, 0.707, 0.726, 0.737, 0.753, 0.775, 0.789, 0.699, 0.709, 0.727, 0.744, 0.761]","[118, 118, 118, 118, 118]","[32700, 32701, 32702, 32703, 32704]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.699, 0.709, 0.727, 0.744, 0.761]","[22, 22, 22, 22, 22, 22, 22]","[3731, 3732, 3733, 3734, 3735, 3736, 3737]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[0.686, 0.707, 0.726, 0.737, 0.753, 0.775, 0.789]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[8146, 8147, 8148, 8149, 8150, 8151, 26566, 26567, 26568, 26569, 26570, 26571]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.84, 2.68, 2.54, 2.42, 2.3, 2.21, 2.55, 2.27, 2.1, 1.96, 1.83, 1.7]","[94, 94, 94, 94, 94, 94]","[26566, 26567, 26568, 26569, 26570, 26571]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.55, 2.27, 2.1, 1.96, 1.83, 1.7]","[47, 47, 47, 47, 47, 47]","[8146, 8147, 8148, 8149, 8150, 8151]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[2.84, 2.68, 2.54, 2.42, 2.3, 2.21]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7882, 7883, 7884, 7885, 7886, 7887, 26410, 26411, 26412, 26413, 26414, 26415]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[40.5, 38.9, 37.4, 36.0, 34.8, 33.9, 33.8, 33.0, 30.3, 27.9, 26.1, 24.7]","[94, 94, 94, 94, 94, 94]","[26410, 26411, 26412, 26413, 26414, 26415]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[33.8, 33.0, 30.3, 27.9, 26.1, 24.7]","[47, 47, 47, 47, 47, 47]","[7882, 7883, 7884, 7885, 7886, 7887]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[40.5, 38.9, 37.4, 36.0, 34.8, 33.9]",,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118]","[3738, 3739, 3740, 3741, 3742, 3743, 3744, 32710, 32711, 32712, 32713, 32714]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15]","[2.82, 2.86, 2.9, 2.94, 2.97, 3.01, 3.04, 2.77, 2.8, 2.85, 2.9, 2.95]","[118, 118, 118, 118, 118]","[32710, 32711, 32712, 32713, 32714]","[318.15, 323.15, 333.15, 343.15, 353.15]","[2.77, 2.8, 2.85, 2.9, 2.95]","[22, 22, 22, 22, 22, 22, 22]","[3738, 3739, 3740, 3741, 3742, 3743, 3744]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[2.82, 2.86, 2.9, 2.94, 2.97, 3.01, 3.04]",,,,,,,,,,,,,,,,,,,,
"[141, 141, 141, 141, 141, 143, 143, 143, 143, 143, 213, 210]","[38245, 38246, 38247, 38248, 38249, 38380, 38381, 38382, 38383, 38384, 52684, 53118]","[313.0, 323.0, 333.0, 343.0, 353.0, 323.15, 333.15, 343.15, 353.15, 363.15, 298.0, 323.0]","[1.6, 1.48, 1.37, 1.28, 1.2, 1.42, 1.37, 1.26, 1.15, 1.02, 1.88, 1.2]","[141, 141, 141, 141, 141]","[38245, 38246, 38247, 38248, 38249]","[313.0, 323.0, 333.0, 343.0, 353.0]","[1.6, 1.48, 1.37, 1.28, 1.2]","[143, 143, 143, 143, 143]","[38380, 38381, 38382, 38383, 38384]","[323.15, 333.15, 343.15, 353.15, 363.15]","[1.42, 1.37, 1.26, 1.15, 1.02]",,,,,,,,,,,,,,,,,"[213, 210]","[52684, 53118]","[298.0, 323.0]","[1.88, 1.2]"
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7888, 7889, 7890, 7891, 7892, 7893, 26422, 26423, 26424, 26425, 26426, 26427]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[55.4, 53.0, 50.9, 49.0, 47.2, 45.6, 49.1, 47.4, 44.7, 40.4, 37.6, 38.4]","[94, 94, 94, 94, 94, 94]","[26422, 26423, 26424, 26425, 26426, 26427]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[49.1, 47.4, 44.7, 40.4, 37.6, 38.4]","[47, 47, 47, 47, 47, 47]","[7888, 7889, 7890, 7891, 7892, 7893]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[55.4, 53.0, 50.9, 49.0, 47.2, 45.6]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7594, 7595, 7596, 7597, 7598, 7599, 26542, 26543, 26544, 26545, 26546, 26547]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[1.01, 1.08, 1.16, 1.23, 1.31, 1.38, 0.99, 1.01, 1.05, 1.09, 1.13, 1.14]","[94, 94, 94, 94, 94, 94]","[26542, 26543, 26544, 26545, 26546, 26547]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[0.99, 1.01, 1.05, 1.09, 1.13, 1.14]","[47, 47, 47, 47, 47, 47]","[7594, 7595, 7596, 7597, 7598, 7599]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[1.01, 1.08, 1.16, 1.23, 1.31, 1.38]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7894, 7895, 7896, 7897, 7898, 7899, 26416, 26417, 26418, 26419, 26420, 26421]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[42.3, 41.1, 40.0, 39.0, 38.0, 37.3, 34.9, 35.6, 32.5, 30.5, 28.5, 27.8]","[94, 94, 94, 94, 94, 94]","[26416, 26417, 26418, 26419, 26420, 26421]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[34.9, 35.6, 32.5, 30.5, 28.5, 27.8]","[47, 47, 47, 47, 47, 47]","[7894, 7895, 7896, 7897, 7898, 7899]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[42.3, 41.1, 40.0, 39.0, 38.0, 37.3]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[8182, 8183, 8184, 8185, 8186, 8187, 26578, 26579, 26580, 26581, 26582, 26583]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.54, 3.3, 3.09, 2.9, 2.74, 2.6, 3.18, 2.8, 2.55, 2.36, 2.2, 2.04]","[94, 94, 94, 94, 94, 94]","[26578, 26579, 26580, 26581, 26582, 26583]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.18, 2.8, 2.55, 2.36, 2.2, 2.04]","[47, 47, 47, 47, 47, 47]","[8182, 8183, 8184, 8185, 8186, 8187]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[3.54, 3.3, 3.09, 2.9, 2.74, 2.6]",,,,,,,,,,,,,,,,,,,,
"[161, 161, 161, 161, 134, 134, 134, 134, 181, 181, 181, 181]","[41136, 41137, 41138, 41139, 43264, 43265, 43266, 43267, 46040, 46041, 46042, 46043]","[313.0, 323.0, 333.0, 343.0, 293.15, 303.15, 313.15, 323.15, 313.8, 323.3, 333.7, 344.1]","[7.497, 7.21, 6.844, 6.48, 8.59, 8.1, 7.74, 7.38, 7.497, 7.201, 6.844, 6.48]","[161, 161, 161, 161]","[41136, 41137, 41138, 41139]","[313.0, 323.0, 333.0, 343.0]","[7.497, 7.21, 6.844, 6.48]","[181, 181, 181, 181]","[46040, 46041, 46042, 46043]","[313.8, 323.3, 333.7, 344.1]","[7.497, 7.201, 6.844, 6.48]","[134, 134, 134, 134]","[43264, 43265, 43266, 43267]","[293.15, 303.15, 313.15, 323.15]","[8.59, 8.1, 7.74, 7.38]",,,,,,,,,,,,,,,,
"[4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3]","[230, 231, 232, 233, 234, 235, 236, 237, 41288, 41289, 41290, 41291]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15, 301.65, 312.15, 322.85, 333.35]","[1.66, 1.68, 1.35, 1.4, 1.15, 1.16, 1.03, 1.04, 1.7, 1.51, 1.34, 1.21]","[3, 3, 3, 3]","[41288, 41289, 41290, 41291]","[301.65, 312.15, 322.85, 333.35]","[1.7, 1.51, 1.34, 1.21]","[4, 4, 4, 4, 4, 4, 4, 4]","[230, 231, 232, 233, 234, 235, 236, 237]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15]","[1.66, 1.68, 1.35, 1.4, 1.15, 1.16, 1.03, 1.04]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7468, 7469, 7470, 7471, 7472, 7473, 26494, 26495, 26496, 26497, 26498, 26499]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[12.3, 12.4, 12.4, 12.5, 12.5, 12.6, 11.6, 10.7, 10.4, 9.9, 9.43, 9.5]","[94, 94, 94, 94, 94, 94]","[26494, 26495, 26496, 26497, 26498, 26499]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[11.6, 10.7, 10.4, 9.9, 9.43, 9.5]","[47, 47, 47, 47, 47, 47]","[7468, 7469, 7470, 7471, 7472, 7473]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[12.3, 12.4, 12.4, 12.5, 12.5, 12.6]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7558, 7559, 7560, 7561, 7562, 7563, 26488, 26489, 26490, 26491, 26492, 26493]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.27, 2.41, 2.53, 2.67, 2.8, 2.93, 2.2, 2.21, 2.28, 2.35, 2.41, 2.42]","[94, 94, 94, 94, 94, 94]","[26488, 26489, 26490, 26491, 26492, 26493]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[2.2, 2.21, 2.28, 2.35, 2.41, 2.42]","[47, 47, 47, 47, 47, 47]","[7558, 7559, 7560, 7561, 7562, 7563]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[2.27, 2.41, 2.53, 2.67, 2.8, 2.93]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7870, 7871, 7872, 7873, 7874, 7875, 26404, 26405, 26406, 26407, 26408, 26409]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[25.5, 24.9, 24.3, 23.8, 23.3, 22.8, 19.6, 20.6, 18.6, 16.6, 17.0, 15.3]","[94, 94, 94, 94, 94, 94]","[26404, 26405, 26406, 26407, 26408, 26409]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[19.6, 20.6, 18.6, 16.6, 17.0, 15.3]","[47, 47, 47, 47, 47, 47]","[7870, 7871, 7872, 7873, 7874, 7875]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[25.5, 24.9, 24.3, 23.8, 23.3, 22.8]",,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 145, 145, 145, 145, 145]","[3647, 3648, 3649, 3650, 3651, 3652, 3653, 38960, 38961, 38962, 38963, 38964]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 303.5, 313.2, 323.3, 333.1, 343.1]","[14.4, 13.5, 12.9, 12.2, 11.6, 11.2, 10.6, 11.28, 9.74, 8.39, 7.35, 6.27]","[145, 145, 145, 145, 145]","[38960, 38961, 38962, 38963, 38964]","[303.5, 313.2, 323.3, 333.1, 343.1]","[11.28, 9.74, 8.39, 7.35, 6.27]","[22, 22, 22, 22, 22, 22, 22]","[3647, 3648, 3649, 3650, 3651, 3652, 3653]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[14.4, 13.5, 12.9, 12.2, 11.6, 11.2, 10.6]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7504, 7505, 7506, 7507, 7508, 7509, 26512, 26513, 26514, 26515, 26516, 26517]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.58, 3.79, 3.98, 4.19, 4.39, 4.59, 3.49, 3.48, 3.55, 3.63, 3.67, 3.71]","[94, 94, 94, 94, 94, 94]","[26512, 26513, 26514, 26515, 26516, 26517]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.49, 3.48, 3.55, 3.63, 3.67, 3.71]","[47, 47, 47, 47, 47, 47]","[7504, 7505, 7506, 7507, 7508, 7509]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[3.58, 3.79, 3.98, 4.19, 4.39, 4.59]",,,,,,,,,,,,,,,,,,,,
"[117, 117, 117, 117, 117, 48, 48, 48, 48, 48, 196, 196]","[32585, 32586, 32587, 32588, 32589, 33165, 33166, 33167, 33168, 33169, 52298, 52299]","[318.15, 323.15, 333.15, 343.15, 353.15, 308.15, 318.15, 328.15, 338.15, 348.15, 312.55, 322.45]","[1020.0, 950.0, 839.0, 752.0, 676.0, 597.0, 505.0, 453.0, 388.0, 350.0, 588.0, 556.0]","[48, 48, 48, 48, 48]","[33165, 33166, 33167, 33168, 33169]","[308.15, 318.15, 328.15, 338.15, 348.15]","[597.0, 505.0, 453.0, 388.0, 350.0]","[117, 117, 117, 117, 117]","[32585, 32586, 32587, 32588, 32589]","[318.15, 323.15, 333.15, 343.15, 353.15]","[1020.0, 950.0, 839.0, 752.0, 676.0]",,,,,,,,,,,,,,,,,"[196, 196]","[52298, 52299]","[312.55, 322.45]","[588.0, 556.0]"
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7486, 7487, 7488, 7489, 7490, 7491, 26506, 26507, 26508, 26509, 26510, 26511]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[25.4, 25.0, 24.7, 24.3, 24.1, 23.9, 23.8, 22.2, 21.4, 20.5, 19.6, 18.9]","[94, 94, 94, 94, 94, 94]","[26506, 26507, 26508, 26509, 26510, 26511]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[23.8, 22.2, 21.4, 20.5, 19.6, 18.9]","[47, 47, 47, 47, 47, 47]","[7486, 7487, 7488, 7489, 7490, 7491]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[25.4, 25.0, 24.7, 24.3, 24.1, 23.9]",,,,,,,,,,,,,,,,,,,,
"[47, 47, 47, 47, 47, 47, 94, 94, 94, 94, 94, 94]","[7606, 7607, 7608, 7609, 7610, 7611, 26590, 26591, 26592, 26593, 26594, 26595]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15, 323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.6, 3.78, 3.96, 4.14, 4.32, 4.49, 3.45, 3.41, 3.37, 3.43, 3.44, 3.51]","[94, 94, 94, 94, 94, 94]","[26590, 26591, 26592, 26593, 26594, 26595]","[323.15, 333.15, 343.15, 353.15, 363.15, 373.15]","[3.45, 3.41, 3.37, 3.43, 3.44, 3.51]","[47, 47, 47, 47, 47, 47]","[7606, 7607, 7608, 7609, 7610, 7611]","[318.15, 328.15, 338.15, 348.15, 358.15, 368.15]","[3.6, 3.78, 3.96, 4.14, 4.32, 4.49]",,,,,,,,,,,,,,,,,,,,
