ref_id_general_group,original_index_general_group,temperature_general_group,gamma_general_group,slope_general_group,intercept_general_group,r2_general_group,ref_id_group_0,original_index_group_0,temperature_group_0,gamma_group_0,slope_group_0,intercept_group_0,r2_group_0,ref_id_group_1,original_index_group_1,temperature_group_1,gamma_group_1,slope_group_1,intercept_group_1,r2_group_1,ref_id_group_2,original_index_group_2,temperature_group_2,gamma_group_2,slope_group_2,intercept_group_2,r2_group_2,ref_id_group_3,original_index_group_3,temperature_group_3,gamma_group_3,slope_group_3,intercept_group_3,r2_group_3,ref_id_group_4,original_index_group_4,temperature_group_4,gamma_group_4,slope_group_4,intercept_group_4,r2_group_4,ref_id_group_5,original_index_group_5,temperature_group_5,gamma_group_5,slope_group_5,intercept_group_5,r2_group_5,ref_id_seudo_group,original_index_seudo_group,temperature_seudo_group,gamma_seudo_group,slope_seudo_group,intercept_seudo_group,r2_seudo_group
"[120, 120, 120, 120, 120, 161, 161, 161, 161, 134, 134, 134, 134, 181, 181, 181, 181, 199]","[32925, 32926, 32927, 32928, 32929, 41176, 41177, 41178, 41179, 43236, 43237, 43238, 43239, 46016, 46017, 46018, 46019, 52794]","[303.15, 303.15, 303.15, 318.15, 318.15, 313.0, 323.0, 333.0, 343.0, 293.15, 303.15, 313.15, 323.15, 313.9, 323.3, 333.7, 344.1, 313.15]","[37.0, 37.1, 37.2, 32.3, 32.6, 38.4, 35.9, 33.4, 30.7, 48.0, 43.8, 40.2, 37.1, 38.4, 35.9, 33.4, 30.7, 29.5]",655.7475887014958,1.5134952554080243,0.5323190862243765,"[161, 161, 161, 161]","[41176, 41177, 41178, 41179]","[313.0, 323.0, 333.0, 343.0]","[38.4, 35.9, 33.4, 30.7]",796.7326511367093,1.1085126911589538,0.9938023675461378,"[134, 134, 134, 134]","[43236, 43237, 43238, 43239]","[293.15, 303.15, 313.15, 323.15]","[48.0, 43.8, 40.2, 37.1]",813.4687428041277,1.0962504597545477,0.9999997184667964,"[181, 181, 181, 181]","[46016, 46017, 46018, 46019]","[313.9, 323.3, 333.7, 344.1]","[38.4, 35.9, 33.4, 30.7]",794.7169323403189,1.1201592917005017,0.9964783630410408,"[120, 120, 120, 120, 120]","[32925, 32926, 32927, 32928, 32929]","[303.15, 303.15, 303.15, 318.15, 318.15]","[37.0, 37.1, 37.2, 32.3, 32.6]",861.1111455212925,0.7730697828074966,0.9973463657486837,,,,,,,,,,,,,,,[199],[52794],[313.15],[29.5],,,
"[4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 166, 166, 166, 166]","[222, 223, 224, 225, 226, 227, 228, 229, 15082, 15083, 15084, 15085, 15086, 15087, 42492, 42493, 42494, 42495]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15, 301.95, 312.45, 323.05, 333.45, 343.95, 354.45, 303.15, 313.15, 323.15, 333.15]","[1.82, 1.85, 1.47, 1.49, 1.23, 1.24, 1.03, 1.05, 1.95, 1.71, 1.51, 1.35, 1.2, 1.08, 1.6, 1.47, 1.36, 1.27]",978.8962657047235,-2.696986694272646,0.917315534843148,"[3, 3, 3, 3, 3, 3]","[15082, 15083, 15084, 15085, 15086, 15087]","[301.95, 312.45, 323.05, 333.45, 343.95, 354.45]","[1.95, 1.71, 1.51, 1.35, 1.2, 1.08]",1203.5030374960993,-3.315155720035325,0.9997512630185961,"[4, 4, 4, 4, 4, 4, 4, 4]","[222, 223, 224, 225, 226, 227, 228, 229]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15]","[1.82, 1.85, 1.47, 1.49, 1.23, 1.24, 1.03, 1.05]",975.9962253799841,-2.7225164241040805,0.9986207275957061,"[166, 166, 166, 166]","[42492, 42493, 42494, 42495]","[303.15, 313.15, 323.15, 333.15]","[1.6, 1.47, 1.36, 1.27]",778.9720946652351,-2.101030768004619,0.999623597329306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[120, 120, 120, 120, 120, 161, 161, 161, 161, 134, 134, 134, 134, 181, 181, 181, 181, 199]","[32960, 32961, 32962, 32963, 32964, 41200, 41201, 41202, 41203, 43300, 43301, 43302, 43303, 46088, 46089, 46090, 46091, 52811]","[303.15, 303.15, 303.15, 318.15, 318.15, 313.0, 323.0, 333.0, 343.0, 293.15, 303.15, 313.15, 323.15, 313.7, 323.1, 333.5, 343.9, 313.15]","[0.91, 0.92, 0.92, 0.81, 0.83, 1.131, 1.05, 0.951, 0.872, 1.54, 1.4, 1.3, 1.21, 1.131, 1.05, 0.951, 0.872, 1.31]",668.3097408212122,-2.0632658163436304,0.23781353875535416,"[161, 161, 161, 161]","[41200, 41201, 41202, 41203]","[313.0, 323.0, 333.0, 343.0]","[1.131, 1.05, 0.951, 0.872]",942.5770102976859,-2.8808843649565032,0.9947334310469823,"[134, 134, 134, 134]","[43300, 43301, 43302, 43303]","[293.15, 303.15, 313.15, 323.15]","[1.54, 1.4, 1.3, 1.21]",756.5544199887635,-2.1530789469251177,0.9981109615129007,"[181, 181, 181, 181]","[46088, 46089, 46090, 46091]","[313.7, 323.1, 333.5, 343.9]","[1.131, 1.05, 0.951, 0.872]",939.1640891430158,-2.865719649990056,0.9976604334055688,"[120, 120, 120, 120, 120]","[32960, 32961, 32962, 32963, 32964]","[303.15, 303.15, 303.15, 318.15, 318.15]","[0.91, 0.92, 0.92, 0.81, 0.83]",716.9283050366521,-2.4519538920132056,0.9753463859882218,,,,,,,,,,,,,,,[199],[52811],[313.15],[1.31],,,
"[120, 120, 120, 120, 120, 161, 161, 161, 161, 134, 134, 134, 134, 181, 181, 181, 181, 199]","[32945, 32946, 32947, 32948, 32949, 41128, 41129, 41130, 41131, 43244, 43245, 43246, 43247, 46032, 46033, 46034, 46035, 52798]","[303.15, 303.15, 303.15, 318.15, 318.15, 313.0, 323.0, 333.0, 343.0, 293.15, 303.15, 313.15, 323.15, 313.9, 323.3, 333.7, 344.1, 313.15]","[9.42, 9.43, 9.43, 8.64, 8.72, 14.239, 13.421, 12.694, 11.765, 17.0, 15.6, 14.5, 13.5, 14.239, 13.421, 12.694, 11.765, 12.32]",68.48177336713674,2.280665739493614,0.00218532172721399,"[161, 161, 161, 161]","[41128, 41129, 41130, 41131]","[313.0, 323.0, 333.0, 343.0]","[14.239, 13.421, 12.694, 11.765]",673.0274634487656,0.5104643135566347,0.9910549947716115,"[134, 134, 134, 134]","[43244, 43245, 43246, 43247]","[293.15, 303.15, 313.15, 323.15]","[17.0, 15.6, 14.5, 13.5]",724.8436832692669,0.35898446152577757,0.999628866292936,"[181, 181, 181, 181]","[46032, 46033, 46034, 46035]","[313.9, 323.3, 333.7, 344.1]","[14.239, 13.421, 12.694, 11.765]",671.2540108434105,0.5205179255670966,0.9935142804688171,"[120, 120, 120, 120, 120]","[32945, 32946, 32947, 32948, 32949]","[303.15, 303.15, 303.15, 318.15, 318.15]","[9.42, 9.43, 9.43, 8.64, 8.72]",530.6620966340774,0.493048953322764,0.9947396811817768,,,,,,,,,,,,,,,[199],[52798],[313.15],[12.32],,,
"[148, 148, 148, 148, 148, 178, 178, 178, 178, 153, 153, 153, 189, 189, 189, 210, 210]","[39475, 39476, 39477, 39478, 39479, 45516, 45517, 45518, 45519, 47898, 47899, 47900, 48048, 48049, 48050, 52520, 52521]","[303.15, 313.15, 323.15, 333.15, 343.15, 303.35, 312.55, 322.55, 332.55, 313.15, 323.15, 333.15, 303.0, 323.0, 343.0, 298.0, 323.0]","[1.739, 1.758, 1.77, 1.798, 1.83, 2.2, 2.17, 2.25, 2.16, 2.341, 2.246, 2.218, 2.39, 2.43, 2.48, 1.5, 1.5]",-238.7290377368867,1.449937199430606,0.03872593641376973,"[178, 178, 178, 178]","[45516, 45517, 45518, 45519]","[303.35, 312.55, 322.55, 332.55]","[2.2, 2.17, 2.25, 2.16]",17.820924519664125,0.7299048089185809,0.014762133431492888,"[148, 148, 148, 148, 148]","[39475, 39476, 39477, 39478, 39479]","[303.15, 313.15, 323.15, 333.15, 343.15]","[1.739, 1.758, 1.77, 1.798, 1.83]",-128.70758804914465,0.9749473490525449,0.9596438904976282,"[153, 153, 153]","[47898, 47899, 47900]","[313.15, 323.15, 333.15]","[2.341, 2.246, 2.218]",282.999228641832,-0.05753322105659664,0.9226732382227116,"[189, 189, 189]","[48048, 48049, 48050]","[303.0, 323.0, 343.0]","[2.39, 2.43, 2.48]",-95.71941958869566,1.1862530580674389,0.9910888497133103,,,,,,,,,,,,,,,"[210, 210]","[52520, 52521]","[298.0, 323.0]","[1.5, 1.5]",,,
"[120, 120, 120, 120, 120, 161, 161, 161, 161, 134, 134, 134, 134, 181, 181, 181, 181]","[32930, 32931, 32932, 32933, 32934, 41184, 41185, 41186, 41187, 43232, 43233, 43234, 43235, 46012, 46013, 46014, 46015]","[303.15, 303.15, 303.15, 318.15, 318.15, 313.0, 323.0, 333.0, 343.0, 293.15, 303.15, 313.15, 323.15, 313.9, 323.3, 333.7, 344.1]","[26.1, 26.2, 26.3, 24.0, 24.2, 25.3, 24.5, 23.1, 22.1, 30.1, 27.9, 25.9, 24.2, 25.3, 24.5, 23.1, 22.054]",532.3547072815671,1.5378947546576318,0.9145681377478573,"[120, 120, 120, 120, 120]","[32930, 32931, 32932, 32933, 32934]","[303.15, 303.15, 303.15, 318.15, 318.15]","[26.1, 26.2, 26.3, 24.0, 24.2]",537.2192574946295,1.4936309938340941,0.9924683649669293,"[161, 161, 161, 161]","[41184, 41185, 41186, 41187]","[313.0, 323.0, 333.0, 343.0]","[25.3, 24.5, 23.1, 22.1]",497.60833868728093,1.6473572847527476,0.9848405406764922,"[181, 181, 181, 181]","[46012, 46013, 46014, 46015]","[313.9, 323.3, 333.7, 344.1]","[25.3, 24.5, 23.1, 22.054]",503.5969928657835,1.632038453601209,0.9895468299348827,"[134, 134, 134, 134]","[43232, 43233, 43234, 43235]","[293.15, 303.15, 313.15, 323.15]","[30.1, 27.9, 25.9, 24.2]",690.5512242284551,1.049522446134143,0.9999243737805223,,,,,,,,,,,,,,,,,,,,,
"[141, 141, 141, 141, 141, 143, 143, 143, 143, 143, 38, 38, 38, 38, 213, 218, 210]","[38250, 38251, 38252, 38253, 38254, 38385, 38386, 38387, 38388, 38389, 45652, 45653, 45654, 45655, 52683, 53082, 53117]","[313.0, 323.0, 333.0, 343.0, 353.0, 323.15, 333.15, 343.15, 353.15, 363.15, 333.0, 343.0, 358.0, 368.0, 298.0, 303.0, 323.0]","[1.26, 1.21, 1.09, 1.06, 1.03, 1.21, 1.11, 1.02, 0.94, 0.84, 0.31, 0.32, 0.31, 0.32, 1.3, 0.8, 0.8]",1369.553138451782,-4.3370729637537835,0.21660443061755077,"[38, 38, 38, 38]","[45652, 45653, 45654, 45655]","[333.0, 343.0, 358.0, 368.0]","[0.31, 0.32, 0.31, 0.32]",-53.74173727474491,-1.0017531417655252,0.138342737242477,"[141, 141, 141, 141, 141]","[38250, 38251, 38252, 38253, 38254]","[313.0, 323.0, 333.0, 343.0, 353.0]","[1.26, 1.21, 1.09, 1.06, 1.03]",594.4375736982171,-1.6691798394632844,0.9503218166150423,"[143, 143, 143, 143, 143]","[38385, 38386, 38387, 38388, 38389]","[323.15, 333.15, 343.15, 353.15, 363.15]","[1.21, 1.11, 1.02, 0.94, 0.84]",1049.3151528882463,-3.047388568862915,0.9919774887221978,,,,,,,,,,,,,,,,,,,,,,"[210, 213, 218]","[53117, 52683, 53082]","[323.0, 298.0, 303.0]","[0.8, 1.3, 0.8]",1362.4552937547912,-4.490200145751971,0.4421301543443675
"[141, 141, 141, 141, 141, 143, 143, 143, 143, 143, 134, 134, 134, 134, 38, 38, 210]","[38265, 38266, 38267, 38268, 38269, 38395, 38396, 38397, 38398, 38399, 43180, 43181, 43182, 43183, 52414, 52415, 53089]","[313.0, 323.0, 333.0, 343.0, 353.0, 323.15, 333.15, 343.15, 353.15, 363.15, 293.15, 303.15, 313.15, 323.15, 333.0, 343.0, 323.0]","[1.31, 1.34, 1.37, 1.39, 1.42, 1.28, 1.28, 1.3, 1.3, 1.3, 1.22, 1.24, 1.26, 1.28, 1.56, 1.62, 1.2]",-217.75768808437488,0.9462860106947073,0.2214736004885984,"[134, 134, 134, 134]","[43180, 43181, 43182, 43183]","[293.15, 303.15, 313.15, 323.15]","[1.22, 1.24, 1.26, 1.28]",-151.53241455875397,0.7153811159171224,0.9995212246578747,"[141, 141, 141, 141, 141]","[38265, 38266, 38267, 38268, 38269]","[313.0, 323.0, 333.0, 343.0, 353.0]","[1.31, 1.34, 1.37, 1.39, 1.42]",-218.8404994690584,0.9698612368854778,0.9969326749314442,"[143, 143, 143, 143, 143]","[38395, 38396, 38397, 38398, 38399]","[323.15, 333.15, 343.15, 353.15, 363.15]","[1.28, 1.28, 1.3, 1.3, 1.3]",-55.05751435385103,0.4168832649826889,0.7632167464339147,,,,,,,,,,,,,,,,,,,,,,"[38, 38, 210]","[52414, 52415, 53089]","[333.0, 343.0, 323.0]","[1.56, 1.62, 1.2]",-1674.3664546194582,5.4009643149642095,0.8550590639522945
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118, 145, 145, 145, 145, 145]","[3759, 3760, 3761, 3762, 3763, 3764, 3765, 32735, 32736, 32737, 32738, 32739, 39030, 39031, 39032, 39033, 39034]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15, 303.5, 313.3, 323.3, 333.1, 343.1]","[1.58, 1.43, 1.32, 1.21, 1.13, 1.05, 0.986, 1.3, 1.25, 1.15, 1.07, 1.0, 1.64, 1.5, 1.37, 1.27, 1.16]",906.5208880511932,-2.547450774599627,0.9308681477261446,"[145, 145, 145, 145, 145]","[39030, 39031, 39032, 39033, 39034]","[303.5, 313.3, 323.3, 333.1, 343.1]","[1.64, 1.5, 1.37, 1.27, 1.16]",903.2701624057818,-2.4790284453055484,0.9989781022976483,"[118, 118, 118, 118, 118]","[32735, 32736, 32737, 32738, 32739]","[318.15, 323.15, 333.15, 343.15, 353.15]","[1.3, 1.25, 1.15, 1.07, 1.0]",846.9316352630913,-2.3997016152716784,0.9996973498493467,"[22, 22, 22, 22, 22, 22, 22]","[3759, 3760, 3761, 3762, 3763, 3764, 3765]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[1.58, 1.43, 1.32, 1.21, 1.13, 1.05, 0.986]",836.5317300296016,-2.3530158245355013,0.9995091288979907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118, 145, 145, 145, 145, 145]","[3766, 3767, 3768, 3769, 3770, 3771, 3772, 32730, 32731, 32732, 32733, 32734, 39035, 39036, 39037, 39038, 39039]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15, 303.5, 313.3, 323.3, 333.1, 343.1]","[2.01, 1.81, 1.65, 1.5, 1.39, 1.3, 1.21, 1.62, 1.55, 1.42, 1.31, 1.22, 2.12, 1.92, 1.74, 1.6, 1.46]",987.9108537077268,-2.572916062361172,0.9119773060798971,"[145, 145, 145, 145, 145]","[39035, 39036, 39037, 39038, 39039]","[303.5, 313.3, 323.3, 333.1, 343.1]","[2.12, 1.92, 1.74, 1.6, 1.46]",976.6053002035079,-2.4655849547544566,0.9997402059711852,"[118, 118, 118, 118, 118]","[32730, 32731, 32732, 32733, 32734]","[318.15, 323.15, 333.15, 343.15, 353.15]","[1.62, 1.55, 1.42, 1.31, 1.22]",915.2747437491138,-2.3950710811007117,0.9997543645357339,"[22, 22, 22, 22, 22, 22, 22]","[3766, 3767, 3768, 3769, 3770, 3771, 3772]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[2.01, 1.81, 1.65, 1.5, 1.39, 1.3, 1.21]",901.502810935261,-2.331786687586973,0.9989253580148911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118, 145, 145, 145, 145, 145]","[3752, 3753, 3754, 3755, 3756, 3757, 3758, 32745, 32746, 32747, 32748, 32749, 39020, 39021, 39022, 39023, 39024]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15, 303.5, 313.3, 323.3, 333.1, 343.1]","[1.1, 1.02, 0.948, 0.886, 0.835, 0.788, 0.748, 0.917, 0.89, 0.84, 0.795, 0.755, 1.13, 1.05, 0.97, 0.91, 0.85]",740.0968183003409,-2.363441823352255,0.9276349793215402,"[145, 145, 145, 145, 145]","[39020, 39021, 39022, 39023, 39024]","[303.5, 313.3, 323.3, 333.1, 343.1]","[1.13, 1.05, 0.97, 0.91, 0.85]",749.7732307547288,-2.3470325532484875,0.9996266914547567,"[118, 118, 118, 118, 118]","[32745, 32746, 32747, 32748, 32749]","[318.15, 323.15, 333.15, 343.15, 353.15]","[0.917, 0.89, 0.84, 0.795, 0.755]",624.5853592505748,-2.049503935928703,0.9999886170024807,"[22, 22, 22, 22, 22, 22, 22]","[3752, 3753, 3754, 3755, 3756, 3757, 3758]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[1.1, 1.02, 0.948, 0.886, 0.835, 0.788, 0.748]",688.2730510316834,-2.21502780712435,0.9997502039069236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118, 145, 145, 145, 145, 145]","[3570, 3571, 3572, 3573, 3574, 3575, 3576, 32610, 32611, 32612, 32613, 32614, 38945, 38946, 38947, 38948, 38949]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15, 302.8, 313.4, 323.1, 332.8, 343.4]","[83.2, 73.6, 67.4, 60.2, 54.8, 50.2, 46.0, 64.2, 61.2, 55.8, 51.0, 47.0, 58.9, 52.5, 46.7, 40.7, 34.9]",943.6719402868554,1.1186608910994846,0.517823677540116,"[145, 145, 145, 145, 145]","[38945, 38946, 38947, 38948, 38949]","[302.8, 313.4, 323.1, 332.8, 343.4]","[58.9, 52.5, 46.7, 40.7, 34.9]",1340.4371964876816,-0.3289269625026465,0.9896434265455307,"[118, 118, 118, 118, 118]","[32610, 32611, 32612, 32613, 32614]","[318.15, 323.15, 333.15, 343.15, 353.15]","[64.2, 61.2, 55.8, 51.0, 47.0]",1003.6312293476194,1.00805738070529,0.9999562029730905,"[22, 22, 22, 22, 22, 22, 22]","[3570, 3571, 3572, 3573, 3574, 3575, 3576]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[83.2, 73.6, 67.4, 60.2, 54.8, 50.2, 46.0]",1050.3039148462674,0.8982870537514156,0.9992782184802841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[9, 9, 9, 9, 9, 9, 9, 26, 26, 26, 26, 26, 26, 26, 175, 175, 175]","[3332, 3333, 3334, 3335, 3336, 3337, 3338, 4396, 4397, 4398, 4399, 4400, 4401, 4402, 50940, 50941, 50942]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15, 313.19, 323.16, 333.22]","[35.0, 31.0, 27.8, 25.1, 22.9, 20.9, 19.1, 26.5, 24.9, 23.9, 23.2, 22.2, 21.2, 19.9, 18.01, 17.46, 16.75]",684.6749380151333,1.0426004583326383,0.3715477307250719,"[9, 9, 9, 9, 9, 9, 9]","[3332, 3333, 3334, 3335, 3336, 3337, 3338]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[35.0, 31.0, 27.8, 25.1, 22.9, 20.9, 19.1]",1069.7011496809305,-0.03515095560550918,0.9998671129792656,"[26, 26, 26, 26, 26, 26, 26]","[4396, 4397, 4398, 4399, 4400, 4401, 4402]","[303.15, 313.15, 323.15, 333.15, 343.15, 353.15, 363.15]","[26.5, 24.9, 23.9, 23.2, 22.2, 21.2, 19.9]",492.31684871984345,1.6532851107372775,0.9856331055843996,"[175, 175, 175]","[50940, 50941, 50942]","[313.19, 323.16, 333.22]","[18.01, 17.46, 16.75]",377.32173024742235,1.6881726728627002,0.9902931525453809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[69, 69, 69, 69, 69, 69, 159, 159, 159, 159, 181, 181, 181, 181, 207, 207, 207]","[15124, 15125, 15126, 15127, 15128, 15129, 40816, 40817, 40818, 40819, 45952, 45953, 45954, 45955, 51936, 51937, 51938]","[297.0, 307.0, 316.0, 325.0, 335.0, 344.0, 313.0, 323.0, 333.0, 343.0, 313.89, 323.16, 333.57, 344.02, 313.1, 333.1, 353.1]","[491.0, 430.0, 389.0, 359.0, 320.0, 283.0, 308.0, 280.0, 258.0, 233.0, 308.0, 280.0, 258.0, 233.0, 306.0, 234.0, 223.0]",1313.4947230944608,1.6650814875598892,0.7069215034077119,"[207, 207, 207]","[51936, 51937, 51938]","[313.1, 333.1, 353.1]","[306.0, 234.0, 223.0]",885.6434350317384,2.863488041636522,0.8841771470765201,"[181, 181, 181, 181]","[45952, 45953, 45954, 45955]","[313.89, 323.16, 333.57, 344.02]","[308.0, 280.0, 258.0, 233.0]",983.785140374124,2.5953784071484893,0.9974180579922376,"[69, 69, 69, 69, 69, 69]","[15124, 15125, 15126, 15127, 15128, 15129]","[297.0, 307.0, 316.0, 325.0, 335.0, 344.0]","[491.0, 430.0, 389.0, 359.0, 320.0, 283.0]",1159.3982642739077,2.2955107114685402,0.994701948564079,"[159, 159, 159, 159]","[40816, 40817, 40818, 40819]","[313.0, 323.0, 333.0, 343.0]","[308.0, 280.0, 258.0, 233.0]",985.680944444403,2.583598755659084,0.9968318455856109,,,,,,,,,,,,,,,,,,,,,
"[69, 69, 69, 69, 69, 69, 159, 159, 159, 159, 181, 181, 181, 181, 207, 207, 207]","[15130, 15131, 15132, 15133, 15134, 15135, 40832, 40833, 40834, 40835, 45944, 45945, 45946, 45947, 51939, 51940, 51941]","[297.0, 307.0, 316.0, 325.0, 335.0, 344.0, 313.0, 323.0, 333.0, 343.0, 313.93, 323.12, 333.36, 343.91, 313.1, 333.1, 353.1]","[182.0, 170.0, 158.0, 142.0, 124.0, 119.0, 129.3, 122.5, 113.3, 104.2, 129.3, 122.5, 113.3, 104.2, 130.2, 107.2, 99.8]",1047.4359817375155,1.6199680700098433,0.7709834926216012,"[207, 207, 207]","[51939, 51940, 51941]","[313.1, 333.1, 353.1]","[130.2, 107.2, 99.8]",740.8334657668759,2.4862235923473883,0.9497809133309904,"[181, 181, 181, 181]","[45944, 45945, 45946, 45947]","[313.93, 323.12, 333.36, 343.91]","[129.3, 122.5, 113.3, 104.2]",782.0748476156118,2.378716913908455,0.9920110627546507,"[69, 69, 69, 69, 69, 69]","[15130, 15131, 15132, 15133, 15134, 15135]","[297.0, 307.0, 316.0, 325.0, 335.0, 344.0]","[182.0, 170.0, 158.0, 142.0, 124.0, 119.0]",988.0547113374682,1.903972767272064,0.9785169648315174,"[159, 159, 159, 159]","[40832, 40833, 40834, 40835]","[313.0, 323.0, 333.0, 343.0]","[129.3, 122.5, 113.3, 104.2]",776.5439942443807,2.391381201580186,0.9853527571996524,,,,,,,,,,,,,,,,,,,,,
"[3, 3, 3, 3, 3, 3, 166, 166, 166, 166, 166, 166, 166, 166, 195, 195, 195]","[15106, 15107, 15108, 15109, 15110, 15111, 42436, 42437, 42438, 42439, 42440, 42441, 42442, 42443, 48393, 48394, 48395]","[301.95, 312.45, 322.95, 333.45, 343.95, 354.35, 303.15, 313.15, 323.15, 333.15, 303.15, 313.15, 323.15, 333.15, 298.15, 313.15, 333.15]","[8.83, 8.43, 8.08, 7.66, 7.37, 7.16, 8.28, 8.08, 7.92, 7.77, 8.81, 8.47, 8.18, 7.9, 8.36, 7.77, 7.18]",357.7602416770558,0.9627326127188263,0.7475424281598161,"[3, 3, 3, 3, 3, 3]","[15106, 15107, 15108, 15109, 15110, 15111]","[301.95, 312.45, 322.95, 333.45, 343.95, 354.35]","[8.83, 8.43, 8.08, 7.66, 7.37, 7.16]",439.5476544228044,0.723535635755352,0.9970451239658517,"[166, 166, 166, 166, 166, 166, 166, 166]","[42436, 42437, 42438, 42439, 42440, 42441, 42442, 42443]","[303.15, 313.15, 323.15, 333.15, 303.15, 313.15, 323.15, 333.15]","[8.28, 8.08, 7.92, 7.77, 8.81, 8.47, 8.18, 7.9]",289.3066698667728,1.190017904732009,0.6894574938473896,"[195, 195, 195]","[48393, 48394, 48395]","[298.15, 313.15, 333.15]","[8.36, 7.77, 7.18]",431.1876739710661,0.6758686759282053,0.9991655334633579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[22, 22, 22, 22, 22, 22, 22, 118, 118, 118, 118, 118, 145, 145, 145, 145, 145]","[3710, 3711, 3712, 3713, 3714, 3715, 3716, 32625, 32626, 32627, 32628, 32629, 39005, 39006, 39007, 39008, 39009]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15, 318.15, 323.15, 333.15, 343.15, 353.15, 303.6, 313.2, 323.1, 333.2, 343.3]","[2.6, 2.6, 2.61, 2.61, 2.61, 2.61, 2.61, 2.62, 2.61, 2.61, 2.61, 2.61, 3.0, 3.0, 3.05, 2.97, 2.92]",83.9605788000517,0.7425848040327183,0.04581998136804147,"[145, 145, 145, 145, 145]","[39005, 39006, 39007, 39008, 39009]","[303.6, 313.2, 323.1, 333.2, 343.3]","[3.0, 3.0, 3.05, 2.97, 2.92]",65.40865507907618,0.8917907564940291,0.3814443676899137,"[118, 118, 118, 118, 118]","[32625, 32626, 32627, 32628, 32629]","[318.15, 323.15, 333.15, 343.15, 353.15]","[2.62, 2.61, 2.61, 2.61, 2.61]",8.584219672647619,0.9343877979039045,0.41004181748912444,"[22, 22, 22, 22, 22, 22, 22]","[3710, 3711, 3712, 3713, 3714, 3715, 3716]","[298.15, 308.15, 318.15, 328.15, 338.15, 348.15, 358.15]","[2.6, 2.6, 2.61, 2.61, 2.61, 2.61, 2.61]",-7.536123875549854,0.9813047799844186,0.6618574458041387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 166, 166, 166, 166]","[182, 183, 184, 185, 186, 187, 188, 189, 34905, 34906, 34907, 34908, 34909, 42508, 42509, 42510, 42511]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15, 312.45, 323.05, 333.45, 343.95, 354.45, 303.15, 313.15, 323.15, 333.15]","[2.08, 2.09, 1.65, 1.68, 1.38, 1.38, 1.18, 1.19, 2.15, 1.86, 1.63, 1.43, 1.27, 1.9, 1.71, 1.57, 1.45]",929.7791105504112,-2.4033462157244307,0.8307316709905304,"[3, 3, 3, 3, 3]","[34905, 34906, 34907, 34908, 34909]","[312.45, 323.05, 333.45, 343.95, 354.45]","[2.15, 1.86, 1.63, 1.43, 1.27]",1389.8646016954929,-3.6818992306019585,0.99995292649412,"[4, 4, 4, 4, 4, 4, 4, 4]","[182, 183, 184, 185, 186, 187, 188, 189]","[293.15, 293.15, 313.15, 313.15, 333.15, 333.15, 353.15, 353.15]","[2.08, 2.09, 1.65, 1.68, 1.38, 1.38, 1.18, 1.19]",976.9978247895302,-2.603855793742429,0.9984736091216985,"[166, 166, 166, 166]","[42508, 42509, 42510, 42511]","[303.15, 313.15, 323.15, 333.15]","[1.9, 1.71, 1.57, 1.45]",906.3138482199064,-2.35197832986725,0.998458672890123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
